,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6203,9256,12274836,JE117845,1/20/2021 9:40,074XX W TALCOTT AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1612,16,41.0,10,08B,1125755.0,1938877.0,2021,1/27/2021 15:54,41.98863081,-87.81282937,"(41.988630807, -87.812829371)"
17232,24970,12301123,JE152010,2/24/2021 22:00,076XX W FOREST PRESERVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1631,16,38.0,17,14,1124628.0,1924419.0,2021,3/3/2021 15:47,41.94897516,-87.81729501,"(41.948975161, -87.817295005)"
31826,46320,12334065,JE191975,4/7/2021 0:00,013XX N LAKE SHORE DR,820,THEFT,$500 AND UNDER,STREET,False,False,1824,18,43.0,8,6,1176893.0,1909576.0,2021,4/14/2021 17:57,41.90722125,-87.62562816,"(41.907221245, -87.625628157)"
12796,18613,12290092,JE136850,2/9/2021 12:30,003XX E 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,BARBERSHOP,False,False,212,2,4.0,35,11,1179136.0,1881852.0,2021,2/19/2021 15:45,41.83109394,-87.61823714,"(41.831093941, -87.618237137)"
11479,16669,12285948,JE132427,2/4/2021 15:25,017XX N MONITOR AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,2531,25,29.0,25,04B,1137157.0,1911106.0,2021,2/11/2021 15:47,41.9122266,-87.77156031,"(41.912226595, -87.771560307)"
8572,12661,12281031,JE126353,1/11/2021 0:00,046XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1113,11,28.0,25,11,1145485.0,1898287.0,2021,2/2/2021 15:46,41.87689607,-87.74129013,"(41.876896066, -87.741290131)"
11796,17144,12287384,JE134355,2/6/2021 0:00,046XX N PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,False,False,1722,17,39.0,14,10,1148885.0,1930759.0,2021,2/13/2021 15:48,41.96593721,-87.72796457,"(41.96593721, -87.727964573)"
23066,33532,12314420,JE168006,3/12/2021 18:30,086XX S MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,613,6,21.0,71,14,1170163.0,1847531.0,2021,3/19/2021 16:51,41.73711334,-87.65215712,"(41.737113344, -87.652157116)"
25368,36859,12319299,JE173857,3/19/2021 21:30,010XX W VERMONT ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,523,5,34.0,53,08B,1171897.0,1819725.0,2021,3/26/2021 17:00,41.66077154,-87.64661653,"(41.660771535, -87.646616526)"
31736,46189,12338234,JE197082,4/6/2021 15:00,021XX S MARSHALL BLVD,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1022,10,24.0,30,6,1157026.0,1889832.0,2021,4/14/2021 17:49,41.85346839,-87.69914417,"(41.853468388, -87.699144174)"
14647,21265,12294028,JE142959,2/16/2021 11:00,061XX S RUTHERFORD AVE,560,ASSAULT,SIMPLE,STREET,False,False,812,8,13.0,64,08A,1132461.0,1863166.0,2021,2/23/2021 15:48,41.78075477,-87.78992683,"(41.780754767, -87.78992683)"
31781,46260,12338385,JE197145,2/1/2021 22:00,016XX W ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1215,12,1.0,24,11,1165420.0,1904218.0,2021,4/14/2021 17:49,41.89277053,-87.66792591,"(41.892770526, -87.667925905)"
18527,26785,12306523,JE158106,1/3/2021 18:30,079XX S EVANS AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,624,6,6.0,44,08A,1182604.0,1852473.0,2021,3/6/2021 15:48,41.75039548,-87.60642437,"(41.750395483, -87.606424371)"
18508,26760,12302967,JE154313,2/27/2021 3:00,020XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,132,1,3.0,33,14,1178389.0,1890625.0,2021,3/6/2021 15:50,41.85518471,-87.62071082,"(41.855184706, -87.620710821)"
31222,45446,12336690,JE195251,4/6/2021 20:00,082XX S VINCENNES AVE,820,THEFT,$500 AND UNDER,STREET,False,False,622,6,21.0,44,6,1174608.0,1850348.0,2021,4/13/2021 17:27,41.74474586,-87.63578835,"(41.744745858, -87.635788345)"
19716,28552,12306752,JE158724,3/3/2021 15:15,015XX N BOSWORTH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1433,14,2.0,24,08B,1165779.0,1910260.0,2021,3/10/2021 15:48,41.90934255,-87.66643494,"(41.909342547, -87.666434944)"
8389,12425,12281518,JE126882,1/18/2021 7:00,062XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,314,3,20.0,42,14,1184403.0,1863911.0,2021,2/2/2021 15:46,41.78174055,-87.59947448,"(41.781740546, -87.599474481)"
32363,47132,12339545,JE198632,4/9/2021 15:25,060XX S LANGLEY AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,313,3,20.0,42,08B,1181924.0,1865146.0,2021,4/16/2021 17:26,41.7851872,-87.60852484,"(41.785187197, -87.608524835)"
31109,45271,12333670,JE190569,4/5/2021 19:48,022XX S SAWYER AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1024,10,12.0,30,6,1155044.0,1888885.0,2021,4/12/2021 17:33,41.85090965,-87.70644423,"(41.850909651, -87.706444228)"
27681,40251,12327013,JE183064,3/26/2021 15:00,053XX W LEXINGTON ST,820,THEFT,$500 AND UNDER,STREET,False,False,1522,15,29.0,25,6,1140999.0,1896112.0,2021,4/2/2021 17:04,41.87101132,-87.75781513,"(41.871011316, -87.75781513)"
26629,38701,12322667,JE177883,3/23/2021 22:15,090XX S LAFLIN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2221,22,21.0,73,08B,1167918.0,1844890.0,2021,3/30/2021 16:51,41.72991452,-87.66045778,"(41.72991452, -87.660457782)"
23202,33730,12314916,JE168566,3/13/2021 22:00,091XX S INDIANA AVE,560,ASSAULT,SIMPLE,STREET,False,False,633,6,9.0,49,08A,1179194.0,1844504.0,2021,3/20/2021 16:52,41.72860597,-87.61916241,"(41.728605972, -87.619162409)"
9039,13268,12264842,JE107254,1/8/2021 16:03,011XX E 79TH ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,411,4,8.0,69,08B,1185337.0,1852853.0,2021,2/4/2021 15:49,41.75137444,-87.5963976,"(41.751374444, -87.596397597)"
27663,40221,12324934,JE180659,3/26/2021 17:41,006XX W 86TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,622,6,21.0,71,04A,1173604.0,1847829.0,2021,4/2/2021 17:04,41.73785567,-87.63954154,"(41.737855667, -87.63954154)"
4920,7347,12270985,JE114416,1/16/2021 10:49,002XX N PINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,False,1523,15,37.0,25,04A,1139460.0,1901108.0,2021,1/23/2021 15:54,41.88474917,-87.76334362,"(41.88474917, -87.763343624)"
19599,28391,12305220,JE156524,3/2/2021 5:27,043XX S WHIPPLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,922,9,15.0,58,08B,1156749.0,1875763.0,2021,3/9/2021 15:54,41.81486697,-87.70054127,"(41.814866973, -87.700541266)"
13533,19670,12290113,JE137877,2/4/2021 14:27,062XX S NATOMA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,812,8,13.0,64,11,1133149.0,1862502.0,2021,2/19/2021 15:45,41.77892067,-87.78741989,"(41.778920667, -87.787419885)"
30641,44585,12334922,JE193056,4/4/2021 8:00,120XX S STEWART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,523,5,34.0,53,11,1175793.0,1825073.0,2021,4/11/2021 17:07,41.67536125,-87.63220044,"(41.675361246, -87.632200442)"
16030,23250,12297830,JE147907,2/21/2021 13:40,047XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,223,2,4.0,38,6,1182389.0,1873821.0,2021,2/28/2021 15:48,41.80898136,-87.60655105,"(41.808981361, -87.606551046)"
16715,24227,12303114,JE154007,2/15/2021 14:35,026XX S WABASH AVE,810,THEFT,OVER $500,TAXICAB,False,False,133,1,3.0,35,6,1177165.0,1886965.0,2021,3/2/2021 15:47,41.8451692,-87.62531416,"(41.845169197, -87.625314164)"
11823,17195,12287685,JE134628,2/6/2021 19:12,112XX S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,531,5,9.0,50,08B,1182262.0,1830471.0,2021,2/13/2021 15:48,41.69002723,-87.60835655,"(41.69002723, -87.608356551)"
33903,49406,12339209,JE198073,4/13/2021 10:26,071XX S MERRILL AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,333,3,5.0,43,04B,1191789.0,1858163.0,2021,4/20/2021 16:49,41.76579144,-87.57258246,"(41.765791439, -87.572582463)"
18727,27093,12305832,JE157661,3/1/2021 11:52,001XX W RANDOLPH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,122,1,42.0,32,6,1175414.0,1901275.0,2021,3/8/2021 15:55,41.88447623,-87.63131061,"(41.884476226, -87.631310613)"
29945,43550,12330126,JE186961,4/2/2021 9:37,035XX W 51ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,822,8,14.0,63,04A,1153719.0,1870580.0,2021,4/9/2021 17:06,41.80070479,-87.71179332,"(41.800704793, -87.711793318)"
10493,15270,12285266,JE130605,2/1/2021 13:23,095XX S AVALON AVE,810,THEFT,OVER $500,RESIDENCE,False,False,511,5,8.0,50,6,1186206.0,1841993.0,2021,2/8/2021 15:48,41.72155299,-87.59355525,"(41.721552991, -87.593555254)"
27494,39971,12324158,JE179694,3/25/2021 18:25,0000X N HOMAN BLVD,560,ASSAULT,SIMPLE,GAS STATION,False,False,1123,11,28.0,27,08A,1153708.0,1900256.0,2021,4/1/2021 17:04,41.88213959,-87.71104513,"(41.882139587, -87.71104513)"
17986,26036,12301779,JE152733,2/26/2021 9:25,094XX S PERRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,634,6,21.0,49,14,1177269.0,1842468.0,2021,3/5/2021 15:49,41.72306253,-87.62627533,"(41.723062534, -87.626275325)"
28302,41164,12329292,JE182277,3/28/2021 12:00,026XX N HALSTED ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1935,19,43.0,7,6,1170485.0,1917862.0,2021,4/4/2021 17:01,41.93010112,-87.64892442,"(41.930101116, -87.648924417)"
3753,5665,12269233,JE112404,1/13/2021 13:00,024XX S TRUMBULL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1024,10,22.0,30,11,1153751.0,1887673.0,2021,1/20/2021 15:53,41.84760958,-87.71122206,"(41.847609583, -87.711222061)"
32113,46743,12335484,JE193346,4/8/2021 8:15,005XX S KEDZIE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,1134,11,24.0,27,14,1155124.0,1897322.0,2021,4/15/2021 17:38,41.8740601,-87.70592431,"(41.874060099, -87.705924314)"
20695,30025,12308106,JE160377,3/5/2021 19:30,086XX S STATE ST,460,BATTERY,SIMPLE,GAS STATION,False,False,632,6,21.0,44,08B,1177802.0,1847510.0,2021,3/12/2021 15:54,41.73688639,-87.62417085,"(41.736886394, -87.624170849)"
2446,3674,12260722,JE102568,1/4/2021 0:30,052XX S ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,923,9,14.0,63,14,1156597.0,1869799.0,2021,1/16/2021 15:49,41.79850403,-87.70125972,"(41.79850403, -87.701259717)"
26023,37812,12320599,JE175531,3/21/2021 18:16,045XX N CENTRAL PARK AVE,460,BATTERY,SIMPLE,SIDEWALK,True,True,1723,17,35.0,14,08B,1151571.0,1929915.0,2021,3/28/2021 16:57,41.96356872,-87.71811088,"(41.963568717, -87.718110884)"
21686,31506,12310901,JE163632,3/9/2021 10:45,069XX N CLARK ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,2431,24,49.0,1,08B,1163508.0,1946240.0,2021,3/16/2021 16:52,42.00812148,-87.67376022,"(42.008121478, -87.673760223)"
24298,35328,12319284,JE173850,3/14/2021 20:00,045XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),False,False,821,8,14.0,58,14,1154063.0,1874074.0,2021,3/23/2021 17:00,41.81028598,-87.71043888,"(41.810285982, -87.710438879)"
14493,21047,12295238,JE143079,2/16/2021 14:09,011XX W MARQUETTE RD,560,ASSAULT,SIMPLE,APARTMENT,False,True,724,7,16.0,68,08A,1170018.0,1860375.0,2021,2/23/2021 15:48,41.77236212,-87.65231586,"(41.772362121, -87.652315863)"
12296,17862,12288926,JE136347,2/8/2021 19:50,076XX S NORMAL AVE,810,THEFT,OVER $500,APARTMENT,False,True,621,6,17.0,69,6,1174284.0,1854326.0,2021,2/15/2021 15:50,41.75566919,-87.63685753,"(41.755669188, -87.636857533)"
7280,10803,12277503,JE122126,1/23/2021 2:00,108XX S EGGLESTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2233,22,34.0,49,08B,1175215.0,1832940.0,2021,1/30/2021 15:51,41.69696239,-87.63408231,"(41.696962393, -87.634082307)"
17787,25768,12302267,JE153351,2/26/2021 16:30,014XX W Taylor st,890,THEFT,FROM BUILDING,SIDEWALK,False,False,1231,12,28.0,28,6,1166713.0,1895679.0,2021,3/5/2021 15:49,41.86931124,-87.66342204,"(41.869311235, -87.663422037)"
7439,11033,12280703,JE125975,1/15/2021 7:59,0000X E LAKE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,111,1,42.0,32,11,1176931.0,1901744.0,2021,1/30/2021 15:48,41.885729,-87.62572585,"(41.885728999, -87.625725853)"
1743,2590,12260572,JE101891,1/2/2021 15:21,057XX N WINTHROP AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,2022,20,48.0,77,6,1167829.0,1938251.0,2021,1/16/2021 15:49,41.98610706,-87.65809411,"(41.986107062, -87.658094107)"
7194,10679,12275589,JE119753,1/22/2021 6:15,057XX S CICERO AVE,820,THEFT,$500 AND UNDER,AIRPORT PARKING LOT,True,False,813,8,23.0,56,6,1145654.0,1866253.0,2021,1/29/2021 15:46,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
4581,6873,12270162,JE113374,1/15/2021 0:00,027XX W 14TH ST,560,ASSAULT,SIMPLE,STREET,False,True,1023,10,28.0,29,08A,1158116.0,1893164.0,2021,1/22/2021 15:48,41.86258959,-87.69505256,"(41.862589588, -87.69505256)"
5688,8538,12273465,JE117188,1/18/2021 9:00,016XX W ERIE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1215,12,1.0,24,11,1165280.0,1904418.0,2021,1/25/2021 15:48,41.89332232,-87.66843438,"(41.893322319, -87.668434376)"
28842,41973,12330261,JE187233,3/24/2021 15:15,071XX N OVERHILL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1611,16,41.0,9,11,1124103.0,1946661.0,2021,4/6/2021 17:00,42.01001825,-87.81873369,"(42.010018254, -87.818733687)"
133,182,12264014,JE106433,1/7/2021 22:00,012XX W 109TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2234,22,34.0,75,11,1170032.0,1832499.0,2021,1/16/2021 15:49,41.69586612,-87.6530722,"(41.695866121, -87.653072195)"
16509,23937,12299767,JE150311,2/23/2021 18:45,007XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1531,15,37.0,25,14,1144216.0,1904687.0,2021,3/2/2021 15:50,41.89448235,-87.74578868,"(41.894482351, -87.745788678)"
195,282,12261876,JE103986,1/2/2021 20:30,016XX N TALMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1421,14,1.0,24,11,1158450.0,1910812.0,2021,1/16/2021 15:49,41.91101049,-87.69334332,"(41.911010489, -87.693343323)"
8198,12156,12278126,JE122672,1/25/2021 10:00,012XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1233,12,25.0,28,6,1168413.0,1894846.0,2021,2/1/2021 15:48,41.86698884,-87.65720501,"(41.866988841, -87.657205006)"
15979,23183,12297727,JE147860,2/21/2021 12:00,003XX N WALLER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,15,29.0,25,08B,1138093.0,1901588.0,2021,2/28/2021 15:48,41.88609116,-87.76835192,"(41.886091158, -87.768351922)"
8187,12142,12279939,JE123662,1/25/2021 17:30,022XX N CENTRAL PARK AVE,810,THEFT,OVER $500,VACANT LOT / LAND,False,False,2525,25,35.0,22,6,1152002.0,1914870.0,2021,2/1/2021 15:48,41.92227558,-87.71692401,"(41.922275583, -87.716924008)"
23914,34772,12315855,JE169648,3/15/2021 13:46,001XX N WELLS ST,460,BATTERY,SIMPLE,CTA STATION,True,False,122,1,42.0,32,08B,1174720.0,1900961.0,2021,3/22/2021 16:53,41.88363014,-87.63386845,"(41.883630143, -87.633868445)"
401,584,12261083,JE103057,1/2/2021 12:00,012XX N SANDBURG TER,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1821,18,2.0,8,11,1175121.0,1908971.0,2021,1/16/2021 15:49,41.90560103,-87.63215558,"(41.905601029, -87.632155579)"
4461,6696,12271327,JE114955,1/15/2021 15:00,059XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,16,45.0,11,14,1135665.0,1934216.0,2021,1/22/2021 15:48,41.97566956,-87.77649005,"(41.975669558, -87.776490053)"
30582,44484,12331514,JE188765,4/3/2021 9:30,027XX W 39TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,921,9,12.0,58,14,1158806.0,1878346.0,2021,4/10/2021 17:05,41.82191323,-87.69292524,"(41.82191323, -87.692925242)"
20464,29678,12307662,JE159783,3/5/2021 10:50,062XX N HOYNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2413,24,50.0,2,08B,1161184.0,1941542.0,2021,3/12/2021 15:54,41.99527884,-87.68244216,"(41.995278839, -87.682442158)"
15330,22255,12296110,JE145686,2/19/2021 8:30,093XX S ESCANABA AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,True,423,4,10.0,48,6,1197013.0,1843642.0,2021,2/26/2021 15:47,41.72581633,-87.55391726,"(41.725816334, -87.553917257)"
29130,42380,12327525,JE183815,3/30/2021 1:00,002XX S LAVERGNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1533,15,28.0,25,08B,1143291.0,1898731.0,2021,4/6/2021 17:03,41.8781557,-87.74933484,"(41.878155704, -87.74933484)"
17661,25584,12303000,JE154285,2/25/2021 12:40,083XX S STEWART AVE,810,THEFT,OVER $500,DEPARTMENT STORE,False,False,622,6,21.0,44,6,1175078.0,1849610.0,2021,3/4/2021 15:52,41.74271022,-87.63408818,"(41.742710224, -87.634088181)"
12923,18796,12290948,JE138935,2/10/2021 12:51,031XX N PINE GROVE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1934,19,44.0,6,11,1172353.0,1921308.0,2021,2/19/2021 15:45,41.93951595,-87.64195792,"(41.939515954, -87.641957924)"
6847,10181,12275014,JE119167,1/21/2021 15:30,025XX S CALIFORNIA BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1034,10,24.0,30,04A,1158258.0,1887109.0,2021,1/28/2021 15:49,41.84597112,-87.69469661,"(41.84597112, -87.69469661)"
17987,26037,12306130,JE158034,2/17/2021 12:00,042XX S COTTAGE GROVE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,214,2,4.0,38,11,1182316.0,1876926.0,2021,3/5/2021 15:46,41.81750341,-87.6067225,"(41.817503413, -87.606722498)"
4845,7245,12271389,JE114946,1/16/2021 21:09,040XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1132,11,24.0,26,14,1149596.0,1896473.0,2021,1/23/2021 15:54,41.87183944,-87.72624276,"(41.871839435, -87.726242755)"
7461,11062,12276871,JE121344,1/23/2021 17:00,002XX N PINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1523,15,37.0,25,08B,1139460.0,1901108.0,2021,1/30/2021 15:51,41.88474917,-87.76334362,"(41.88474917, -87.763343624)"
13,19,12260108,JE101866,1/3/2021 4:21,012XX N DEARBORN ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1824,18,2.0,8,6,1175711.0,1908536.0,2021,1/16/2021 15:49,41.90439412,-87.63000143,"(41.904394115, -87.630001432)"
5366,8015,12271966,JE115528,1/17/2021 14:15,061XX S WESTERN AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,825,8,16.0,66,08A,1161421.0,1863984.0,2021,1/24/2021 15:47,41.7824482,-87.68373016,"(41.782448202, -87.683730159)"
21201,30759,12309258,JE161652,3/7/2021 8:56,015XX W GARFIELD BLVD,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,True,True,934,9,16.0,61,04B,1167130.0,1868260.0,2021,4/13/2021 17:20,41.79406181,-87.662677,"(41.794061805, -87.662676999)"
29627,43093,12330751,JE187727,4/1/2021 16:15,018XX S MICHIGAN AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,132,1,3.0,33,08B,1177507.0,1891432.0,2021,4/8/2021 17:05,41.85741921,-87.62392365,"(41.857419209, -87.623923649)"
20857,30252,12308728,JE161131,3/6/2021 16:14,056XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,STREET,False,False,225,2,20.0,40,08A,1178119.0,1867657.0,2021,3/13/2021 15:51,41.7921648,-87.6223994,"(41.792164799, -87.622399402)"
20425,29617,12307897,JE160055,3/5/2021 14:53,065XX S HALSTED ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,723,7,20.0,68,08A,1172095.0,1861462.0,2021,3/12/2021 15:54,41.77529959,-87.64467029,"(41.775299593, -87.644670291)"
28504,41469,12326624,JE182703,3/28/2021 22:21,042XX W HIRSCH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2534,25,26.0,23,04A,1147633.0,1908979.0,2021,4/4/2021 17:01,41.90619516,-87.73312863,"(41.906195156, -87.733128634)"
15596,22617,12296866,JE146769,2/19/2021 23:30,015XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1023,10,28.0,29,14,1158612.0,1892533.0,2021,2/26/2021 15:47,41.86084793,-87.69324907,"(41.860847926, -87.693249069)"
21187,30740,12310768,JE161606,3/7/2021 7:10,087XX S MANISTEE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,423,4,7.0,46,08B,1196152.0,1847481.0,2021,3/14/2021 16:50,41.73637223,-87.55694424,"(41.736372225, -87.556944239)"
1287,1906,12266638,JE108767,1/7/2021 14:30,023XX W WASHINGTON BLVD,820,THEFT,$500 AND UNDER,CLEANING STORE,False,False,1223,12,27.0,28,6,1160713.0,1900624.0,2021,1/16/2021 15:49,41.88300715,-87.68531253,"(41.883007148, -87.685312534)"
16761,24307,12299959,JE149856,2/23/2021 10:00,076XX S RACINE AVE,820,THEFT,$500 AND UNDER,STREET,False,False,612,6,17.0,71,6,1169643.0,1854247.0,2021,3/2/2021 15:50,41.75555424,-87.65386795,"(41.755554244, -87.653867946)"
3058,4625,12266799,JE109224,1/10/2021 22:30,074XX N DAMEN AVE,460,BATTERY,SIMPLE,APARTMENT,False,False,2424,24,49.0,1,08B,1161661.0,1949140.0,2021,1/17/2021 15:49,42.01611799,-87.68047439,"(42.016117994, -87.680474388)"
19768,28621,12310009,JE162678,3/2/2021 0:00,003XX W OAK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1823,18,27.0,8,11,1173622.0,1907100.0,2021,3/10/2021 15:46,41.9005004,-87.6377176,"(41.900500399, -87.637717596)"
32961,48032,12337176,JE195873,4/10/2021 22:10,117XX S VINCENNES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2212,22,34.0,75,08B,1165455.0,1826946.0,2021,4/17/2021 17:31,41.6807257,-87.66998685,"(41.680725702, -87.669986846)"
34173,49806,12340560,JE199699,4/14/2021 22:00,0000X E 123RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,532,5,9.0,53,14,1178674.0,1823414.0,2021,4/21/2021 16:52,41.67074388,-87.62170562,"(41.670743882, -87.62170562)"
29513,42931,12330407,JE187470,3/31/2021 19:30,036XX S RHODES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,212,2,4.0,35,14,1180179.0,1881011.0,2021,4/7/2021 17:14,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
19758,28608,12309654,JE162207,3/3/2021 22:00,055XX S EVERETT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,235,2,5.0,41,08B,1188986.0,1868593.0,2021,3/10/2021 15:48,41.79447974,-87.58252244,"(41.79447974, -87.582522436)"
15843,22987,12296911,JE146824,2/20/2021 10:35,011XX N WELLS ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1823,18,27.0,8,08A,1174502.0,1908102.0,2021,2/27/2021 15:46,41.90323031,-87.63445536,"(41.903230312, -87.634455361)"
30939,45008,12334134,JE190017,4/5/2021 11:06,020XX W BARRY AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1931,19,32.0,5,04A,1162306.0,1920583.0,2021,4/12/2021 17:33,41.93774293,-87.67890377,"(41.937742926, -87.678903773)"
